algorithm,runtime,graph_nodes,Budget,Budget_numeric
non_spreading_dirlaynet_minbudget,0.6013895999640226,201.0,"(9, [(30, 1), (35, 1), (37, 1), (57, 1), (72, 1), (77, 1), (120, 1), (145, 1), (167, 1), (44, 2), (56, 2), (89, 2), (113, 2), (126, 2), (163, 2), (110, 3), (112, 3), (132, 3), (183, 3), (148, 4), (181, 4), (197, 5)])",9.0
non_spreading_minbudget,0.1493863999494351,201.0,"(22, [(132, 1), (197, 1), (72, 1), (77, 1), (145, 1), (148, 1), (89, 1), (120, 1), (30, 1), (35, 1), (163, 1), (37, 1), (167, 1), (44, 1), (110, 1), (112, 1), (113, 1), (181, 1), (183, 1), (56, 1), (57, 1), (126, 1)])",22.0
heuristic_minbudget,1.332788600004278,201.0,"(5, [(37, 1), (35, 1), (30, 1), (33, 1), (34, 1), (57, 2), (77, 2), (72, 2), (44, 2), (56, 2), (89, 3), (120, 3), (112, 3), (110, 3), (113, 3), (132, 4), (148, 4), (126, 4), (145, 4), (136, 4)])",5.0
non_spreading_dirlaynet_minbudget,0.6035800999961793,201.0,"(16, [(2, 1), (3, 1), (28, 1), (29, 1), (34, 1), (39, 1), (47, 1), (61, 1), (64, 1), (73, 1), (114, 1), (123, 1), (129, 1), (148, 1), (152, 1), (168, 1), (54, 2), (63, 2), (71, 2), (75, 2), (116, 2), (120, 2), (136, 2), (150, 2), (179, 2), (188, 2), (103, 3), (111, 3), (127, 3), (128, 3), (194, 3), (196, 3), (142, 4), (146, 4), (173, 4), (198, 4), (174, 5), (178, 5)])",16.0
non_spreading_minbudget,0.0606779999798163,201.0,"(38, [(128, 1), (129, 1), (2, 1), (3, 1), (136, 1), (142, 1), (146, 1), (148, 1), (150, 1), (152, 1), (28, 1), (29, 1), (34, 1), (39, 1), (168, 1), (173, 1), (174, 1), (47, 1), (178, 1), (179, 1), (54, 1), (188, 1), (61, 1), (63, 1), (64, 1), (194, 1), (196, 1), (198, 1), (71, 1), (73, 1), (75, 1), (103, 1), (111, 1), (114, 1), (116, 1), (120, 1), (123, 1), (127, 1)])",38.0
heuristic_minbudget,1.4626379000255838,201.0,"(10, [(34, 1), (2, 1), (28, 1), (3, 1), (39, 1), (29, 1), (33, 1), (37, 1), (35, 1), (9, 1), (71, 2), (47, 2), (73, 2), (61, 2), (54, 2), (64, 2), (75, 2), (63, 2), (41, 2), (43, 2), (114, 3), (111, 3), (120, 3), (103, 3), (116, 3), (91, 3), (107, 3), (108, 3), (102, 3), (117, 3), (136, 4), (142, 4), (123, 4), (152, 4), (146, 4), (150, 4), (128, 4), (129, 4), (148, 4), (127, 4)])",10.0
non_spreading_dirlaynet_minbudget,0.6416669000172988,201.0,"(18, [(10, 1), (15, 1), (20, 1), (25, 1), (29, 1), (30, 1), (35, 1), (37, 1), (42, 1), (58, 1), (67, 1), (70, 1), (85, 1), (88, 1), (90, 1), (92, 1), (102, 1), (171, 1), (44, 2), (59, 2), (63, 2), (75, 2), (87, 2), (89, 2), (95, 2), (120, 2), (152, 2), (179, 2), (189, 2), (81, 3), (86, 3), (104, 3), (113, 3), (123, 3), (162, 3), (175, 3), (132, 4), (188, 4), (174, 5), (184, 5)])",18.0
non_spreading_minbudget,0.1376673000049777,201.0,"(40, [(132, 1), (10, 1), (15, 1), (20, 1), (152, 1), (25, 1), (29, 1), (30, 1), (162, 1), (35, 1), (37, 1), (42, 1), (171, 1), (44, 1), (174, 1), (175, 1), (179, 1), (184, 1), (58, 1), (59, 1), (188, 1), (189, 1), (63, 1), (67, 1), (70, 1), (75, 1), (81, 1), (85, 1), (86, 1), (87, 1), (88, 1), (89, 1), (90, 1), (92, 1), (95, 1), (102, 1), (104, 1), (113, 1), (120, 1), (123, 1)])",40.0
heuristic_minbudget,2.044960799976252,201.0,"(13, [(37, 1), (35, 1), (10, 1), (15, 1), (30, 1), (29, 1), (20, 1), (25, 1), (33, 1), (34, 1), (9, 1), (22, 1), (2, 1), (70, 2), (67, 2), (58, 2), (59, 2), (75, 2), (63, 2), (42, 2), (44, 2), (41, 2), (43, 2), (71, 2), (47, 2), (80, 2), (102, 3), (89, 3), (92, 3), (85, 3), (87, 3), (120, 3), (104, 3), (90, 3), (95, 3), (86, 3), (88, 3), (81, 3), (113, 3), (132, 4), (123, 4), (152, 4), (136, 4), (142, 4), (125, 4), (135, 4), (151, 4), (131, 4), (140, 4), (157, 4), (158, 4), (160, 4)])",13.0
non_spreading_dirlaynet_minbudget,0.603234100039117,201.0,"(8, [(4, 1), (13, 1), (39, 1), (53, 1), (72, 1), (120, 1), (158, 1), (177, 1), (71, 2), (93, 2), (102, 2), (141, 2), (187, 2), (96, 3), (97, 3), (149, 3), (161, 3), (157, 4), (197, 4), (184, 5)])",8.0
non_spreading_minbudget,0.0534084999817423,201.0,"(20, [(4, 1), (197, 1), (71, 1), (72, 1), (13, 1), (141, 1), (149, 1), (120, 1), (157, 1), (158, 1), (93, 1), (96, 1), (161, 1), (97, 1), (102, 1), (39, 1), (177, 1), (53, 1), (184, 1), (187, 1)])",20.0
heuristic_minbudget,1.465969100012444,201.0,"(5, [(39, 1), (4, 1), (13, 1), (33, 1), (34, 1), (71, 2), (53, 2), (72, 2), (41, 2), (43, 2), (102, 3), (97, 3), (120, 3), (93, 3), (96, 3), (157, 4), (158, 4), (141, 4), (149, 4), (136, 4)])",5.0
non_spreading_dirlaynet_minbudget,0.6617596999858506,201.0,"(2, [(12, 1), (158, 1), (193, 1), (81, 2)])",2.0
non_spreading_minbudget,0.0444240999640896,201.0,"(4, [(81, 1), (193, 1), (12, 1), (158, 1)])",4.0
heuristic_minbudget,1.3837943999678828,201.0,"(1, [(12, 1), (41, 2), (81, 3), (158, 4), (193, 5)])",1.0
non_spreading_dirlaynet_minbudget,0.6214926000102423,201.0,"(14, [(22, 1), (32, 1), (34, 1), (36, 1), (42, 1), (45, 1), (55, 1), (61, 1), (85, 1), (92, 1), (93, 1), (102, 1), (131, 1), (135, 1), (49, 2), (58, 2), (66, 2), (80, 2), (94, 2), (105, 2), (129, 2), (136, 2), (191, 2), (82, 3), (98, 3), (145, 3), (151, 3), (196, 3), (146, 4), (147, 4), (185, 4), (170, 5)])",14.0
non_spreading_minbudget,0.0520885000005364,201.0,"(32, [(129, 1), (131, 1), (135, 1), (136, 1), (145, 1), (146, 1), (147, 1), (22, 1), (151, 1), (32, 1), (34, 1), (36, 1), (42, 1), (170, 1), (45, 1), (49, 1), (55, 1), (185, 1), (58, 1), (61, 1), (191, 1), (66, 1), (196, 1), (80, 1), (82, 1), (85, 1), (92, 1), (93, 1), (94, 1), (98, 1), (102, 1), (105, 1)])",32.0
heuristic_minbudget,1.5668332999921404,201.0,"(8, [(34, 1), (22, 1), (36, 1), (32, 1), (33, 1), (37, 1), (35, 1), (9, 1), (80, 2), (58, 2), (49, 2), (61, 2), (66, 2), (42, 2), (45, 2), (55, 2), (102, 3), (92, 3), (82, 3), (94, 3), (85, 3), (98, 3), (93, 3), (105, 3), (136, 4), (135, 4), (151, 4), (131, 4), (146, 4), (129, 4), (147, 4), (145, 4)])",8.0
non_spreading_dirlaynet_minbudget,0.5207089000032283,197.0,"(28, [(1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (12, 1), (13, 1), (14, 1), (15, 1), (16, 1), (17, 1), (18, 1), (19, 1), (20, 1), (21, 1), (22, 1), (23, 1), (24, 1), (25, 1), (26, 1), (27, 1), (28, 1), (36, 1)])",28.0
non_spreading_minbudget,0.1278503999928943,197.0,"(28, [(1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (12, 1), (13, 1), (14, 1), (15, 1), (16, 1), (17, 1), (18, 1), (19, 1), (20, 1), (21, 1), (22, 1), (23, 1), (24, 1), (25, 1), (26, 1), (27, 1), (28, 1), (36, 1)])",28.0
heuristic_minbudget,1.5904972999705933,197.0,"(8, [(17, 1), (18, 1), (12, 1), (7, 1), (2, 1), (6, 1), (24, 1), (8, 1), (33, 2), (39, 2), (31, 2), (47, 2), (37, 2), (46, 2), (55, 2), (45, 2), (73, 3), (58, 3), (81, 3), (65, 3), (75, 3), (83, 3), (79, 3), (64, 3), (96, 4), (98, 4), (97, 4), (90, 4), (107, 4), (89, 4), (106, 4), (110, 4), (130, 5), (135, 5), (114, 5), (117, 5), (133, 5), (122, 5), (125, 5), (121, 5), (146, 6), (144, 6), (149, 6), (168, 6), (160, 6), (167, 6), (166, 6), (150, 6)])",8.0
non_spreading_dirlaynet_minbudget,0.5065527000115253,197.0,"(2, [(123, 1), (183, 1)])",2.0
non_spreading_minbudget,0.0361281000077724,197.0,"(2, [(123, 1), (183, 1)])",2.0
heuristic_minbudget,0.9906373000121677,197.0,"(1, [(6, 1), (31, 2), (79, 3), (96, 4), (123, 5), (166, 6)])",1.0
non_spreading_dirlaynet_minbudget,0.5337549999821931,197.0,"(28, [(1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (13, 1), (14, 1), (15, 1), (16, 1), (17, 1), (18, 1), (19, 1), (20, 1), (21, 1), (22, 1), (23, 1), (24, 1), (25, 1), (26, 1), (27, 1), (28, 1)])",28.0
non_spreading_minbudget,0.0482142000109888,197.0,"(28, [(1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (13, 1), (14, 1), (15, 1), (16, 1), (17, 1), (18, 1), (19, 1), (20, 1), (21, 1), (22, 1), (23, 1), (24, 1), (25, 1), (26, 1), (27, 1), (28, 1)])",28.0
heuristic_minbudget,0.9466634999844246,197.0,"(7, [(6, 1), (1, 1), (25, 1), (22, 1), (11, 1), (24, 1), (8, 1), (46, 2), (40, 2), (29, 2), (32, 2), (34, 2), (31, 2), (47, 2), (79, 3), (58, 3), (81, 3), (68, 3), (64, 3), (72, 3), (73, 3), (86, 4), (95, 4), (92, 4), (96, 4), (98, 4), (107, 4), (89, 4), (139, 5), (130, 5), (119, 5), (137, 5), (135, 5), (122, 5), (115, 5), (156, 6), (149, 6), (160, 6), (166, 6), (150, 6), (152, 6), (141, 6)])",7.0
non_spreading_dirlaynet_minbudget,0.5587475000065751,197.0,"(5, [(18, 1), (50, 1), (81, 1), (122, 1), (178, 1), (30, 2), (105, 2), (92, 3), (106, 4)])",5.0
non_spreading_minbudget,0.033544699952472,197.0,"(9, [(105, 1), (106, 1), (81, 1), (18, 1), (50, 1), (178, 1), (122, 1), (92, 1), (30, 1)])",9.0
heuristic_minbudget,1.0035547000006773,197.0,"(3, [(18, 1), (6, 1), (24, 1), (30, 2), (50, 2), (31, 2), (81, 3), (79, 3), (64, 3), (106, 4), (105, 4), (92, 4), (122, 5), (126, 5), (139, 5), (166, 6), (150, 6), (152, 6)])",3.0
non_spreading_dirlaynet_minbudget,0.5295390000101179,197.0,"(28, [(1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (12, 1), (13, 1), (14, 1), (15, 1), (16, 1), (17, 1), (18, 1), (19, 1), (20, 1), (21, 1), (22, 1), (23, 1), (24, 1), (25, 1), (26, 1), (27, 1), (28, 1), (36, 1)])",28.0
non_spreading_minbudget,0.0488044999656267,197.0,"(28, [(1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (12, 1), (13, 1), (14, 1), (15, 1), (16, 1), (17, 1), (18, 1), (19, 1), (20, 1), (21, 1), (22, 1), (23, 1), (24, 1), (25, 1), (26, 1), (27, 1), (28, 1), (36, 1)])",28.0
heuristic_minbudget,1.5452077999943867,197.0,"(8, [(28, 1), (18, 1), (12, 1), (6, 1), (24, 1), (8, 1), (19, 1), (10, 1), (33, 2), (55, 2), (45, 2), (52, 2), (54, 2), (36, 2), (48, 2), (50, 2), (73, 3), (67, 3), (81, 3), (82, 3), (76, 3), (79, 3), (64, 3), (72, 3), (106, 4), (93, 4), (109, 4), (105, 4), (90, 4), (103, 4), (96, 4), (98, 4), (126, 5), (139, 5), (129, 5), (130, 5), (119, 5), (116, 5), (121, 5), (118, 5), (168, 6), (160, 6), (164, 6), (145, 6), (155, 6), (142, 6), (166, 6), (150, 6)])",8.0
non_spreading_dirlaynet_minbudget,0.6064976999768987,197.0,"(10, [(7, 1), (8, 1), (20, 1), (22, 1), (42, 1), (46, 1), (47, 1), (53, 1), (105, 1), (115, 1), (131, 1), (153, 1), (33, 2), (44, 2), (49, 2), (59, 2), (99, 2), (138, 2), (192, 2), (62, 3), (90, 3), (124, 3), (183, 3), (100, 4), (116, 4), (169, 4), (121, 5), (191, 5)])",10.0
non_spreading_minbudget,0.0490924000041559,197.0,"(28, [(192, 1), (131, 1), (7, 1), (8, 1), (138, 1), (20, 1), (22, 1), (153, 1), (90, 1), (33, 1), (99, 1), (100, 1), (169, 1), (42, 1), (105, 1), (44, 1), (46, 1), (47, 1), (49, 1), (115, 1), (116, 1), (53, 1), (183, 1), (121, 1), (59, 1), (124, 1), (62, 1), (191, 1)])",28.0
heuristic_minbudget,1.0231056999764403,197.0,"(7, [(8, 1), (20, 1), (22, 1), (7, 1), (6, 1), (24, 1), (19, 1), (33, 2), (47, 2), (46, 2), (44, 2), (49, 2), (53, 2), (42, 2), (62, 3), (59, 3), (79, 3), (64, 3), (72, 3), (73, 3), (80, 3), (105, 4), (100, 4), (90, 4), (99, 4), (96, 4), (98, 4), (107, 4), (138, 5), (116, 5), (124, 5), (121, 5), (131, 5), (115, 5), (126, 5), (153, 6), (166, 6), (150, 6), (152, 6), (141, 6), (146, 6), (158, 6)])",7.0
non_spreading_dirlaynet_minbudget,0.4959072999772616,197.0,"(5, [(4, 1), (68, 1), (118, 1), (122, 1), (170, 1), (35, 2), (84, 2), (105, 2), (79, 3), (85, 3), (91, 4), (150, 4), (154, 5), (147, 6)])",5.0
non_spreading_minbudget,0.043774600024335,197.0,"(14, [(35, 1), (4, 1), (68, 1), (122, 1), (105, 1), (170, 1), (79, 1), (147, 1), (84, 1), (85, 1), (118, 1), (150, 1), (154, 1), (91, 1)])",14.0
heuristic_minbudget,1.0894175000139512,197.0,"(3, [(4, 1), (6, 1), (24, 1), (35, 2), (31, 2), (47, 2), (79, 3), (84, 3), (68, 3), (91, 4), (105, 4), (85, 4), (118, 5), (122, 5), (126, 5), (150, 6), (147, 6), (154, 6)])",3.0
non_spreading_dirlaynet_minbudget,0.5375620000413619,197.0,"(8, [(5, 1), (17, 1), (18, 1), (27, 1), (53, 1), (57, 1), (76, 1), (150, 1), (155, 1), (166, 1), (49, 2), (72, 2), (87, 2), (120, 2), (193, 2), (65, 3), (97, 3), (127, 3), (188, 3), (113, 4), (172, 4), (118, 5), (191, 5)])",8.0
non_spreading_minbudget,0.1273285999777726,197.0,"(23, [(65, 1), (193, 1), (5, 1), (72, 1), (76, 1), (17, 1), (18, 1), (150, 1), (87, 1), (27, 1), (155, 1), (97, 1), (166, 1), (172, 1), (127, 1), (49, 1), (113, 1), (53, 1), (118, 1), (120, 1), (57, 1), (188, 1), (191, 1)])",23.0
heuristic_minbudget,0.898174999980256,197.0,"(4, [(5, 1), (27, 1), (17, 1), (18, 1), (53, 2), (49, 2), (31, 2), (47, 2), (72, 3), (65, 3), (57, 3), (76, 3), (97, 4), (87, 4), (96, 4), (98, 4), (118, 5), (120, 5), (127, 5), (113, 5), (166, 6), (150, 6), (155, 6), (152, 6)])",4.0
non_spreading_dirlaynet_minbudget,0.5172280999831855,197.0,"(6, [(4, 1), (5, 1), (48, 1), (53, 1), (57, 1), (89, 1), (149, 1), (34, 2), (40, 2), (123, 2), (143, 2), (114, 3), (166, 3), (127, 4)])",6.0
non_spreading_minbudget,0.0429704000125639,197.0,"(14, [(34, 1), (4, 1), (5, 1), (166, 1), (40, 1), (143, 1), (48, 1), (114, 1), (149, 1), (53, 1), (89, 1), (123, 1), (127, 1), (57, 1)])",14.0
heuristic_minbudget,0.869424499978777,197.0,"(4, [(5, 1), (4, 1), (6, 1), (24, 1), (48, 2), (40, 2), (53, 2), (34, 2), (57, 3), (79, 3), (64, 3), (72, 3), (89, 4), (96, 4), (98, 4), (107, 4), (114, 5), (123, 5), (127, 5), (126, 5)])",4.0
non_spreading_dirlaynet_minbudget,0.4987268000259064,197.0,"(28, [(1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (12, 1), (13, 1), (14, 1), (15, 1), (16, 1), (17, 1), (18, 1), (19, 1), (20, 1), (21, 1), (22, 1), (23, 1), (24, 1), (25, 1), (26, 1), (27, 1), (28, 1), (36, 1)])",28.0
non_spreading_minbudget,0.0515782999573275,197.0,"(28, [(1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (12, 1), (13, 1), (14, 1), (15, 1), (16, 1), (17, 1), (18, 1), (19, 1), (20, 1), (21, 1), (22, 1), (23, 1), (24, 1), (25, 1), (26, 1), (27, 1), (28, 1), (36, 1)])",28.0
heuristic_minbudget,1.5458882999955676,197.0,"(9, [(17, 1), (18, 1), (12, 1), (21, 1), (2, 1), (6, 1), (24, 1), (8, 1), (19, 1), (30, 2), (35, 2), (40, 2), (53, 2), (50, 2), (31, 2), (47, 2), (33, 2), (37, 2), (73, 3), (77, 3), (59, 3), (68, 3), (79, 3), (64, 3), (72, 3), (80, 3), (74, 3), (89, 4), (110, 4), (97, 4), (93, 4), (86, 4), (104, 4), (90, 4), (100, 4), (85, 4), (118, 5), (130, 5), (124, 5), (113, 5), (126, 5), (139, 5), (129, 5), (128, 5), (114, 5), (152, 6), (150, 6), (144, 6), (151, 6), (145, 6), (142, 6), (166, 6), (141, 6), (146, 6)])",9.0
non_spreading_dirlaynet_minbudget,0.4966906000045128,201.0,"(4, [(8, 1), (107, 1), (155, 1), (186, 1), (31, 2), (41, 2), (56, 3)])",4.0
non_spreading_minbudget,0.0316165999975055,201.0,"(7, [(8, 1), (41, 1), (107, 1), (56, 1), (186, 1), (155, 1), (31, 1)])",7.0
heuristic_minbudget,0.8629430000437424,201.0,"(2, [(8, 1), (20, 1), (31, 2), (37, 2), (56, 3), (41, 3), (76, 4), (64, 4), (84, 5), (94, 5), (107, 6), (108, 6), (122, 7), (123, 7), (155, 8), (143, 8), (174, 9), (178, 9)])",2.0
non_spreading_dirlaynet_minbudget,0.4252152999979444,201.0,"(19, [(1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (13, 1), (16, 1), (17, 1), (18, 1), (19, 1), (20, 1), (36, 1), (28, 2)])",19.0
non_spreading_minbudget,0.0330251000123098,201.0,"(20, [(1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (13, 1), (16, 1), (17, 1), (18, 1), (19, 1), (20, 1), (28, 1), (36, 1)])",20.0
heuristic_minbudget,1.3469031000277027,201.0,"(6, [(10, 1), (11, 1), (1, 1), (13, 1), (19, 1), (20, 1), (22, 2), (31, 2), (34, 2), (38, 2), (33, 2), (37, 2), (53, 3), (56, 3), (42, 3), (59, 3), (43, 3), (51, 3), (66, 4), (63, 4), (68, 4), (76, 4), (64, 4), (75, 4), (91, 5), (84, 5), (94, 5), (99, 5), (100, 5), (81, 5), (108, 6), (112, 6), (103, 6), (119, 6), (111, 6), (117, 6), (126, 7), (129, 7), (130, 7), (135, 7), (122, 7), (123, 7), (143, 8), (155, 8), (153, 8), (144, 8), (146, 8), (152, 8), (164, 9), (168, 9), (174, 9), (178, 9), (179, 9), (165, 9)])",6.0
non_spreading_dirlaynet_minbudget,0.4335612999857403,201.0,"(20, [(1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (13, 1), (15, 1), (16, 1), (17, 1), (18, 1), (19, 1), (20, 1), (36, 1)])",20.0
non_spreading_minbudget,0.0325275000068359,201.0,"(20, [(1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (13, 1), (15, 1), (16, 1), (17, 1), (18, 1), (19, 1), (20, 1), (36, 1)])",20.0
heuristic_minbudget,1.1242112999898382,201.0,"(8, [(17, 1), (13, 1), (15, 1), (20, 1), (10, 1), (11, 1), (2, 1), (5, 1), (32, 2), (29, 2), (23, 2), (37, 2), (28, 2), (21, 2), (25, 2), (36, 2), (42, 3), (58, 3), (45, 3), (44, 3), (52, 3), (53, 3), (59, 3), (43, 3), (76, 4), (66, 4), (63, 4), (70, 4), (77, 4), (62, 4), (64, 4), (75, 4), (94, 5), (99, 5), (81, 5), (93, 5), (96, 5), (85, 5), (86, 5), (84, 5), (108, 6), (111, 6), (117, 6), (102, 6), (109, 6), (107, 6), (101, 6), (115, 6), (126, 7), (128, 7), (125, 7), (131, 7), (136, 7), (122, 7), (123, 7), (124, 7), (150, 8), (154, 8), (142, 8), (157, 8), (143, 8), (155, 8), (156, 8), (153, 8), (165, 9), (170, 9), (177, 9), (174, 9), (178, 9), (179, 9), (166, 9), (167, 9)])",8.0
non_spreading_dirlaynet_minbudget,0.500439599971287,201.0,"(20, [(1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (13, 1), (14, 1), (15, 1), (16, 1), (17, 1), (18, 1), (19, 1), (20, 1)])",20.0
non_spreading_minbudget,0.0324938999838195,201.0,"(20, [(1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (13, 1), (14, 1), (15, 1), (16, 1), (17, 1), (18, 1), (19, 1), (20, 1)])",20.0
heuristic_minbudget,1.1194858999806456,201.0,"(8, [(20, 1), (2, 1), (14, 1), (15, 1), (10, 1), (11, 1), (5, 1), (17, 1), (24, 2), (29, 2), (39, 2), (38, 2), (27, 2), (37, 2), (28, 2), (32, 2), (41, 3), (56, 3), (52, 3), (42, 3), (53, 3), (59, 3), (43, 3), (51, 3), (69, 4), (67, 4), (68, 4), (62, 4), (76, 4), (64, 4), (66, 4), (75, 4), (92, 5), (97, 5), (91, 5), (93, 5), (98, 5), (90, 5), (84, 5), (94, 5), (111, 6), (112, 6), (120, 6), (102, 6), (103, 6), (118, 6), (116, 6), (115, 6), (129, 7), (140, 7), (138, 7), (122, 7), (123, 7), (124, 7), (126, 7), (137, 7), (157, 8), (149, 8), (159, 8), (143, 8), (155, 8), (156, 8), (153, 8), (141, 8), (174, 9), (179, 9), (176, 9), (170, 9), (172, 9), (169, 9), (178, 9), (165, 9)])",8.0
non_spreading_dirlaynet_minbudget,0.4161844999762252,201.0,"(18, [(1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (16, 1), (17, 1), (18, 1), (19, 1), (20, 1), (21, 1), (28, 2), (36, 2)])",18.0
non_spreading_minbudget,0.0436898000189103,201.0,"(20, [(1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (16, 1), (17, 1), (18, 1), (19, 1), (20, 1), (21, 1), (28, 1), (36, 1)])",20.0
heuristic_minbudget,0.8759675000328571,201.0,"(4, [(7, 1), (20, 1), (10, 1), (11, 1), (35, 2), (37, 2), (28, 2), (32, 2), (51, 3), (52, 3), (42, 3), (53, 3), (80, 4), (78, 4), (76, 4), (64, 4), (93, 5), (85, 5), (95, 5), (84, 5), (111, 6), (101, 6), (108, 6), (112, 6), (129, 7), (121, 7), (131, 7), (136, 7), (145, 8), (146, 8), (158, 8), (143, 8), (173, 9), (175, 9), (172, 9), (174, 9)])",4.0
non_spreading_dirlaynet_minbudget,0.4271332999924198,201.0,"(19, [(1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (14, 1), (16, 1), (17, 1), (18, 1), (19, 1), (20, 1), (21, 1), (28, 2)])",19.0
non_spreading_minbudget,0.0337365000159479,201.0,"(20, [(1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (14, 1), (16, 1), (17, 1), (18, 1), (19, 1), (20, 1), (21, 1), (28, 1)])",20.0
heuristic_minbudget,1.1452832000213675,201.0,"(10, [(10, 1), (5, 1), (18, 1), (14, 1), (20, 1), (11, 1), (2, 1), (17, 1), (1, 1), (4, 1), (25, 2), (24, 2), (31, 2), (39, 2), (38, 2), (37, 2), (28, 2), (32, 2), (21, 2), (36, 2), (42, 3), (41, 3), (49, 3), (52, 3), (60, 3), (53, 3), (59, 3), (43, 3), (56, 3), (51, 3), (64, 4), (66, 4), (74, 4), (80, 4), (68, 4), (76, 4), (75, 4), (63, 4), (69, 4), (71, 4), (84, 5), (94, 5), (99, 5), (81, 5), (82, 5), (88, 5), (90, 5), (100, 5), (87, 5), (92, 5), (112, 6), (116, 6), (108, 6), (111, 6), (117, 6), (120, 6), (104, 6), (106, 6), (102, 6), (103, 6), (134, 7), (133, 7), (124, 7), (123, 7), (126, 7), (137, 7), (132, 7), (121, 7), (129, 7), (125, 7), (150, 8), (141, 8), (151, 8), (160, 8), (143, 8), (155, 8), (156, 8), (153, 8), (154, 8), (144, 8), (174, 9), (178, 9), (165, 9), (173, 9), (175, 9), (164, 9), (176, 9), (180, 9), (161, 9), (163, 9)])",10.0
non_spreading_dirlaynet_minbudget,0.4209926000330597,201.0,"(3, [(115, 1), (158, 1), (172, 1)])",3.0
non_spreading_minbudget,0.1202223000000231,201.0,"(3, [(115, 1), (172, 1), (158, 1)])",3.0
heuristic_minbudget,0.6528077000402845,201.0,"(1, [(20, 1), (37, 2), (42, 3), (76, 4), (84, 5), (115, 6), (122, 7), (158, 8), (172, 9)])",1.0
non_spreading_dirlaynet_minbudget,0.4204702000133693,201.0,"(18, [(1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (16, 1), (17, 1), (18, 1), (19, 1), (20, 1), (21, 1), (28, 2), (36, 2)])",18.0
non_spreading_minbudget,0.030296700017061,201.0,"(20, [(1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (16, 1), (17, 1), (18, 1), (19, 1), (20, 1), (21, 1), (28, 1), (36, 1)])",20.0
heuristic_minbudget,1.3247054999810643,201.0,"(7, [(2, 1), (8, 1), (4, 1), (20, 1), (10, 1), (11, 1), (5, 1), (21, 2), (39, 2), (40, 2), (30, 2), (33, 2), (37, 2), (28, 2), (51, 3), (53, 3), (49, 3), (45, 3), (57, 3), (46, 3), (44, 3), (71, 4), (70, 4), (78, 4), (62, 4), (61, 4), (76, 4), (64, 4), (99, 5), (91, 5), (95, 5), (84, 5), (94, 5), (100, 5), (81, 5), (117, 6), (118, 6), (119, 6), (101, 6), (108, 6), (111, 6), (112, 6), (123, 7), (129, 7), (127, 7), (136, 7), (133, 7), (135, 7), (122, 7), (156, 8), (144, 8), (146, 8), (143, 8), (155, 8), (153, 8), (141, 8), (178, 9), (167, 9), (171, 9), (174, 9), (179, 9), (165, 9), (166, 9)])",7.0
