algorithm,runtime,graph_nodes,Budget
non_spreading_minbudget,0.009652399981860071,101,"(5, [(33, 1), (10, 1), (80, 1), (53, 1), (54, 1)])"
heuristic_minbudget,0.18415169999934733,101,"(2, [(10, 1), (1, 1), (13, 2), (19, 2), (28, 3), (22, 3), (33, 4), (32, 4), (50, 5), (45, 5), (53, 6), (54, 6), (63, 7), (67, 7)])"
non_spreading_dirlaynet_minbudget,0.14463019999675453,101,"(1, [(46, 1)])"
non_spreading_minbudget,0.009682200034148991,101,"(1, [(46, 1)])"
heuristic_minbudget,0.12472510000225157,101,"(1, [(1, 1), (13, 2), (21, 3), (32, 4)])"
non_spreading_dirlaynet_minbudget,0.23153669998282567,101,"(9, [(1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (8, 1), (9, 1), (10, 1), (22, 1), (14, 2)])"
non_spreading_minbudget,0.010022200003731996,101,"(10, [(1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (8, 1), (9, 1), (10, 1), (14, 1), (22, 1)])"
heuristic_minbudget,0.22501649998594075,101,"(5, [(9, 1), (1, 1), (2, 1), (5, 1), (8, 1), (11, 2), (12, 2), (13, 2), (19, 2), (18, 2), (28, 3), (22, 3), (25, 3), (30, 3), (27, 3), (32, 4), (31, 4), (35, 4), (36, 4), (39, 4), (45, 5), (50, 5), (46, 5), (47, 5), (48, 5), (58, 6), (59, 6), (54, 6)])"
non_spreading_dirlaynet_minbudget,0.15072149998741224,101,"(5, [(6, 1), (13, 1), (18, 1), (19, 1), (23, 1), (14, 2), (17, 2), (20, 2), (22, 2), (28, 3)])"
non_spreading_minbudget,0.012453100003767759,101,"(10, [(6, 1), (13, 1), (14, 1), (17, 1), (18, 1), (19, 1), (20, 1), (22, 1), (23, 1), (28, 1)])"
heuristic_minbudget,0.18598209996707737,101,"(3, [(6, 1), (1, 1), (2, 1), (14, 2), (13, 2), (19, 2), (28, 3), (22, 3), (25, 3), (33, 4), (34, 4), (32, 4), (45, 5), (50, 5), (43, 5), (59, 6), (51, 6), (58, 6), (67, 7), (69, 7), (65, 7), (73, 8), (80, 8), (76, 8), (85, 9), (89, 9), (84, 9)])"
non_spreading_dirlaynet_minbudget,0.15141440002480522,101,"(9, [(1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (8, 1), (9, 1), (10, 1), (22, 1), (14, 2)])"
non_spreading_minbudget,0.011384000012185425,101,"(10, [(1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (8, 1), (9, 1), (10, 1), (14, 1), (22, 1)])"
heuristic_minbudget,0.19759629998588935,101,"(3, [(5, 1), (3, 1), (1, 1), (13, 2), (15, 2), (19, 2), (29, 3), (28, 3), (22, 3), (39, 4), (31, 4), (38, 4), (45, 5), (50, 5), (43, 5), (51, 6), (58, 6), (52, 6), (65, 7), (62, 7), (67, 7), (77, 8), (74, 8), (80, 8), (83, 9), (85, 9), (88, 9)])"
non_spreading_dirlaynet_minbudget,0.14932009996846318,101,"(2, [(6, 1), (57, 1), (16, 2), (40, 3), (32, 4)])"
non_spreading_minbudget,0.009265100001357496,101,"(5, [(32, 1), (6, 1), (40, 1), (16, 1), (57, 1)])"
heuristic_minbudget,0.1519556000130251,101,"(2, [(6, 1), (1, 1), (16, 2), (13, 2), (21, 3), (28, 3), (32, 4), (40, 4), (45, 5), (50, 5)])"
non_spreading_dirlaynet_minbudget,0.15187299996614456,101,"(4, [(1, 1), (5, 1), (64, 1), (72, 1), (13, 2), (30, 3), (53, 5), (60, 6)])"
non_spreading_minbudget,0.0111699000117369,101,"(8, [(64, 1), (1, 1), (5, 1), (72, 1), (13, 1), (53, 1), (60, 1), (30, 1)])"
heuristic_minbudget,0.1560400999733247,101,"(2, [(1, 1), (5, 1), (13, 2), (19, 2), (30, 3), (28, 3), (32, 4), (36, 4), (50, 5), (45, 5), (53, 6), (60, 6), (64, 7), (63, 7)])"
non_spreading_dirlaynet_minbudget,0.1605513000395149,101,"(9, [(1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (8, 1), (9, 1), (10, 1), (22, 1), (14, 2)])"
non_spreading_minbudget,0.0098230000003241,101,"(10, [(1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (8, 1), (9, 1), (10, 1), (14, 1), (22, 1)])"
heuristic_minbudget,0.1706564999767579,101,"(4, [(5, 1), (3, 1), (1, 1), (2, 1), (14, 2), (19, 2), (13, 2), (18, 2), (22, 3), (28, 3), (25, 3), (26, 3), (32, 4), (36, 4), (39, 4), (31, 4), (45, 5), (46, 5), (49, 5), (41, 5)])"
non_spreading_dirlaynet_minbudget,0.13158190000103787,91,"(5, [(1, 1), (2, 1), (3, 1), (6, 1), (16, 1)])"
non_spreading_minbudget,0.008129299967549741,91,"(5, [(1, 1), (2, 1), (3, 1), (6, 1), (16, 1)])"
heuristic_minbudget,0.05096290004439652,91,"(3, [(6, 1), (1, 1), (2, 1), (12, 2), (7, 2), (11, 2)])"
non_spreading_dirlaynet_minbudget,0.14652519999071956,91,"(6, [(1, 1), (2, 1), (3, 1), (5, 1), (6, 1), (16, 1)])"
non_spreading_minbudget,0.00910750002367422,91,"(6, [(1, 1), (2, 1), (3, 1), (5, 1), (6, 1), (16, 1)])"
heuristic_minbudget,0.06788310001138598,91,"(2, [(1, 1), (5, 1), (8, 2), (12, 2), (14, 3), (17, 3), (21, 4), (20, 4), (26, 5), (25, 5), (32, 6), (33, 6), (39, 7), (40, 7)])"
non_spreading_dirlaynet_minbudget,0.14201970002613962,91,"(5, [(1, 1), (2, 1), (3, 1), (6, 1), (16, 1)])"
non_spreading_minbudget,0.008193499990738928,91,"(5, [(1, 1), (2, 1), (3, 1), (6, 1), (16, 1)])"
heuristic_minbudget,0.04754759999923408,91,"(2, [(1, 1), (6, 1), (8, 2), (12, 2), (14, 3), (17, 3), (20, 4), (22, 4), (25, 5), (27, 5), (32, 6), (34, 6)])"
non_spreading_dirlaynet_minbudget,0.14091929997084662,91,"(5, [(1, 1), (2, 1), (3, 1), (6, 1), (16, 1)])"
non_spreading_minbudget,0.00841549999313429,91,"(5, [(1, 1), (2, 1), (3, 1), (6, 1), (16, 1)])"
heuristic_minbudget,0.05622229998698458,91,"(2, [(1, 1), (2, 1), (7, 2), (12, 2), (14, 3), (16, 3), (20, 4)])"
non_spreading_dirlaynet_minbudget,0.13564960000803694,91,"(5, [(1, 1), (2, 1), (3, 1), (6, 1), (16, 1)])"
non_spreading_minbudget,0.009659299976192415,91,"(5, [(1, 1), (2, 1), (3, 1), (6, 1), (16, 1)])"
heuristic_minbudget,0.08294310001656413,91,"(2, [(1, 1), (2, 1), (12, 2), (7, 2), (14, 3), (16, 3), (20, 4)])"
non_spreading_dirlaynet_minbudget,0.1428295000223443,91,"(5, [(1, 1), (2, 1), (3, 1), (6, 1), (16, 1)])"
non_spreading_minbudget,0.010830099985469133,91,"(5, [(1, 1), (2, 1), (3, 1), (6, 1), (16, 1)])"
heuristic_minbudget,0.05554959998698905,91,"(3, [(3, 1), (1, 1), (2, 1), (9, 2), (11, 2), (10, 2)])"
non_spreading_dirlaynet_minbudget,0.14459470001747832,91,"(5, [(1, 1), (2, 1), (3, 1), (6, 1), (16, 1)])"
non_spreading_minbudget,0.00990289996843785,91,"(5, [(1, 1), (2, 1), (3, 1), (6, 1), (16, 1)])"
heuristic_minbudget,0.07614690001355484,91,"(2, [(1, 1), (2, 1), (12, 2), (7, 2), (16, 3), (14, 3), (20, 4)])"
non_spreading_dirlaynet_minbudget,0.14354049996472895,91,"(1, [(41, 1), (46, 1), (66, 1), (20, 2), (27, 5)])"
non_spreading_minbudget,0.009477599989622831,91,"(5, [(66, 1), (41, 1), (46, 1), (20, 1), (27, 1)])"
heuristic_minbudget,0.06554609996965155,91,"(1, [(1, 1), (8, 2), (14, 3), (20, 4), (27, 5), (32, 6), (41, 7), (46, 8), (51, 9), (59, 10)])"
non_spreading_dirlaynet_minbudget,0.13296570000238717,91,"(5, [(1, 1), (2, 1), (3, 1), (6, 1), (16, 1)])"
non_spreading_minbudget,0.009629199979826808,91,"(5, [(1, 1), (2, 1), (3, 1), (6, 1), (16, 1)])"
heuristic_minbudget,0.07483850000426173,91,"(2, [(1, 1), (2, 1), (12, 2), (7, 2), (14, 3), (16, 3), (20, 4)])"
non_spreading_dirlaynet_minbudget,0.13443789997836575,91,"(2, [(6, 1), (45, 1), (49, 1), (89, 1), (23, 2)])"
non_spreading_minbudget,0.007800999970640987,91,"(5, [(6, 1), (45, 1), (49, 1), (23, 1), (89, 1)])"
heuristic_minbudget,0.07863850001012906,91,"(1, [(6, 1), (8, 2), (14, 3), (23, 4), (26, 5), (32, 6), (40, 7), (45, 8), (49, 9), (59, 10), (65, 11), (67, 12), (74, 13), (80, 14)])"
non_spreading_dirlaynet_minbudget,1.137678799976129,201,"(12, [(5, 1), (6, 1), (11, 1), (19, 1), (34, 1), (50, 1), (65, 1), (141, 1), (144, 1), (158, 1), (166, 1), (183, 1), (108, 2), (111, 2), (121, 2), (137, 2), (153, 2)])"
non_spreading_minbudget,0.07851259998278692,201,"(17, [(65, 1), (5, 1), (6, 1), (137, 1), (11, 1), (141, 1), (144, 1), (19, 1), (153, 1), (158, 1), (34, 1), (166, 1), (108, 1), (111, 1), (50, 1), (183, 1), (121, 1)])"
heuristic_minbudget,2.9565227999701165,201,"(7, [(65, 1), (34, 1), (6, 1), (5, 1), (50, 1), (11, 1), (19, 1)])"
non_spreading_dirlaynet_minbudget,1.1334960999665782,201,"(14, [(19, 1), (27, 1), (41, 1), (54, 1), (55, 1), (58, 1), (64, 1), (78, 1), (84, 1), (88, 1), (115, 1), (138, 1), (167, 1), (179, 1), (151, 2), (159, 2), (182, 2), (183, 2)])"
non_spreading_minbudget,0.08117459999630228,201,"(18, [(64, 1), (138, 1), (78, 1), (19, 1), (84, 1), (55, 1), (151, 1), (88, 1), (27, 1), (159, 1), (167, 1), (41, 1), (179, 1), (115, 1), (182, 1), (183, 1), (54, 1), (58, 1)])"
heuristic_minbudget,2.70843669999158,201,"(10, [(41, 1), (27, 1), (88, 1), (54, 1), (78, 1), (64, 1), (55, 1), (84, 1), (19, 1), (58, 1)])"
non_spreading_dirlaynet_minbudget,0.9221382000250742,201,"(4, [(20, 1), (24, 1), (61, 1), (146, 1), (187, 2)])"
non_spreading_minbudget,0.13393199996789917,201,"(5, [(146, 1), (20, 1), (24, 1), (187, 1), (61, 1)])"
heuristic_minbudget,2.623671400011517,201,"(3, [(24, 1), (20, 1), (61, 1)])"
non_spreading_dirlaynet_minbudget,0.9843873999780044,201,"(35, [(4, 1), (5, 1), (22, 1), (27, 1), (29, 1), (30, 1), (38, 1), (39, 1), (43, 1), (45, 1), (47, 1), (52, 1), (54, 1), (57, 1), (60, 1), (71, 1), (83, 1), (86, 1), (92, 1), (96, 1), (97, 1), (99, 1), (105, 1), (106, 1), (115, 1), (120, 1), (130, 1), (141, 1), (154, 1), (163, 1), (171, 1), (175, 1), (180, 1), (181, 1), (185, 1), (111, 2), (112, 2), (113, 2), (121, 2), (133, 2), (142, 2), (145, 2), (147, 2), (164, 2), (166, 2), (169, 2), (176, 2), (182, 2), (195, 2)])"
non_spreading_minbudget,0.1512737000011839,201,"(49, [(130, 1), (4, 1), (5, 1), (133, 1), (141, 1), (142, 1), (145, 1), (147, 1), (22, 1), (154, 1), (27, 1), (29, 1), (30, 1), (163, 1), (164, 1), (38, 1), (39, 1), (166, 1), (169, 1), (171, 1), (43, 1), (45, 1), (175, 1), (176, 1), (47, 1), (52, 1), (180, 1), (54, 1), (182, 1), (181, 1), (57, 1), (185, 1), (60, 1), (195, 1), (71, 1), (83, 1), (86, 1), (92, 1), (96, 1), (97, 1), (99, 1), (105, 1), (106, 1), (111, 1), (112, 1), (113, 1), (115, 1), (120, 1), (121, 1)])"
heuristic_minbudget,3.3840438000042923,201,"(22, [(39, 1), (57, 1), (27, 1), (29, 1), (54, 1), (38, 1), (96, 1), (4, 1), (5, 1), (86, 1), (92, 1), (97, 1), (47, 1), (60, 1), (99, 1), (45, 1), (52, 1), (22, 1), (71, 1), (83, 1), (30, 1), (43, 1)])"
non_spreading_dirlaynet_minbudget,0.9733149000094272,201,"(11, [(1, 1), (12, 1), (22, 1), (24, 1), (45, 1), (49, 1), (68, 1), (81, 1), (123, 1), (131, 1), (189, 1), (136, 2), (169, 2), (188, 2)])"
non_spreading_minbudget,0.06751099997200072,201,"(14, [(1, 1), (131, 1), (68, 1), (136, 1), (169, 1), (12, 1), (45, 1), (81, 1), (49, 1), (22, 1), (189, 1), (24, 1), (123, 1), (188, 1)])"
heuristic_minbudget,2.9325294999871403,201,"(8, [(24, 1), (1, 1), (12, 1), (68, 1), (81, 1), (45, 1), (49, 1), (22, 1)])"
non_spreading_dirlaynet_minbudget,1.032299599959515,201,"(17, [(1, 1), (15, 1), (21, 1), (35, 1), (41, 1), (53, 1), (56, 1), (80, 1), (81, 1), (84, 1), (89, 1), (95, 1), (99, 1), (158, 1), (162, 1), (165, 1), (199, 1), (121, 2), (137, 2), (166, 2), (191, 2)])"
non_spreading_minbudget,0.0939653999521397,201,"(21, [(1, 1), (199, 1), (137, 1), (15, 1), (80, 1), (81, 1), (84, 1), (21, 1), (89, 1), (158, 1), (95, 1), (162, 1), (35, 1), (99, 1), (165, 1), (166, 1), (41, 1), (53, 1), (56, 1), (121, 1), (191, 1)])"
heuristic_minbudget,2.8249710999662057,201,"(13, [(41, 1), (35, 1), (1, 1), (80, 1), (15, 1), (56, 1), (53, 1), (81, 1), (21, 1), (99, 1), (89, 1), (84, 1), (95, 1)])"
non_spreading_dirlaynet_minbudget,1.0329400000046007,201,"(31, [(4, 1), (7, 1), (18, 1), (20, 1), (22, 1), (23, 1), (27, 1), (31, 1), (36, 1), (42, 1), (49, 1), (56, 1), (63, 1), (71, 1), (73, 1), (77, 1), (88, 1), (90, 1), (97, 1), (98, 1), (109, 1), (116, 1), (129, 1), (137, 1), (154, 1), (157, 1), (162, 1), (165, 1), (181, 1), (196, 1), (197, 1), (103, 2), (111, 2), (112, 2), (133, 2), (142, 2), (145, 2), (150, 2), (163, 2), (172, 2), (185, 2)])"
non_spreading_minbudget,0.08229429996572435,201,"(41, [(129, 1), (4, 1), (133, 1), (7, 1), (137, 1), (142, 1), (145, 1), (18, 1), (20, 1), (22, 1), (150, 1), (23, 1), (154, 1), (27, 1), (157, 1), (31, 1), (162, 1), (163, 1), (36, 1), (165, 1), (42, 1), (172, 1), (49, 1), (181, 1), (56, 1), (185, 1), (63, 1), (196, 1), (197, 1), (71, 1), (73, 1), (77, 1), (88, 1), (90, 1), (97, 1), (98, 1), (103, 1), (109, 1), (111, 1), (112, 1), (116, 1)])"
heuristic_minbudget,3.8354916000389494,201,"(20, [(42, 1), (20, 1), (27, 1), (23, 1), (7, 1), (88, 1), (56, 1), (63, 1), (4, 1), (77, 1), (90, 1), (97, 1), (36, 1), (73, 1), (49, 1), (18, 1), (22, 1), (71, 1), (98, 1), (31, 1)])"
non_spreading_dirlaynet_minbudget,1.1183870999957435,201,"(13, [(3, 1), (24, 1), (25, 1), (44, 1), (64, 1), (75, 1), (76, 1), (93, 1), (103, 1), (105, 1), (119, 1), (131, 1), (195, 1), (101, 2), (137, 2), (186, 2), (190, 2), (196, 2), (197, 2)])"
non_spreading_minbudget,0.09469749999698251,201,"(19, [(64, 1), (3, 1), (131, 1), (195, 1), (196, 1), (197, 1), (137, 1), (75, 1), (76, 1), (24, 1), (25, 1), (93, 1), (101, 1), (103, 1), (105, 1), (44, 1), (119, 1), (186, 1), (190, 1)])"
heuristic_minbudget,3.0939646999468096,201,"(8, [(25, 1), (24, 1), (76, 1), (75, 1), (64, 1), (93, 1), (44, 1), (3, 1)])"
non_spreading_dirlaynet_minbudget,1.0886707000317983,201,"(30, [(1, 1), (14, 1), (21, 1), (22, 1), (24, 1), (28, 1), (29, 1), (31, 1), (35, 1), (48, 1), (55, 1), (59, 1), (70, 1), (76, 1), (78, 1), (83, 1), (89, 1), (96, 1), (131, 1), (132, 1), (141, 1), (152, 1), (158, 1), (160, 1), (165, 1), (167, 1), (177, 1), (189, 1), (192, 1), (197, 1), (103, 2), (104, 2), (125, 2), (136, 2), (156, 2), (170, 2), (172, 2), (176, 2), (183, 2), (194, 2), (195, 2), (198, 2)])"
non_spreading_minbudget,0.08339290000731125,201,"(42, [(1, 1), (131, 1), (132, 1), (136, 1), (141, 1), (14, 1), (21, 1), (22, 1), (24, 1), (152, 1), (28, 1), (29, 1), (158, 1), (31, 1), (160, 1), (156, 1), (35, 1), (165, 1), (167, 1), (170, 1), (172, 1), (176, 1), (48, 1), (177, 1), (55, 1), (183, 1), (59, 1), (189, 1), (192, 1), (194, 1), (195, 1), (197, 1), (70, 1), (198, 1), (76, 1), (78, 1), (83, 1), (89, 1), (96, 1), (103, 1), (104, 1), (125, 1)])"
heuristic_minbudget,3.5848373000044376,201,"(18, [(35, 1), (24, 1), (1, 1), (29, 1), (76, 1), (96, 1), (28, 1), (78, 1), (21, 1), (48, 1), (55, 1), (59, 1), (14, 1), (89, 1), (70, 1), (22, 1), (83, 1), (31, 1)])"
non_spreading_dirlaynet_minbudget,1.0485791999963112,201,"(21, [(2, 1), (8, 1), (24, 1), (28, 1), (31, 1), (32, 1), (33, 1), (44, 1), (48, 1), (65, 1), (69, 1), (81, 1), (84, 1), (86, 1), (89, 1), (92, 1), (105, 1), (111, 1), (112, 1), (114, 1), (124, 1), (118, 2), (126, 2), (148, 2), (160, 2), (170, 2)])"
non_spreading_minbudget,0.0788701000274159,201,"(26, [(65, 1), (2, 1), (69, 1), (8, 1), (81, 1), (148, 1), (84, 1), (86, 1), (24, 1), (89, 1), (28, 1), (92, 1), (31, 1), (160, 1), (32, 1), (33, 1), (105, 1), (170, 1), (44, 1), (111, 1), (48, 1), (112, 1), (114, 1), (118, 1), (124, 1), (126, 1)])"
heuristic_minbudget,3.1447899999911897,201,"(16, [(8, 1), (65, 1), (2, 1), (32, 1), (24, 1), (28, 1), (81, 1), (86, 1), (92, 1), (48, 1), (89, 1), (84, 1), (33, 1), (69, 1), (44, 1), (31, 1)])"
non_spreading_dirlaynet_minbudget,0.6608234000159428,201,"(11, [(4, 1), (14, 1), (17, 1), (23, 1), (39, 1), (41, 1), (70, 1), (87, 1), (103, 1), (130, 1), (133, 1), (64, 2), (89, 2), (111, 2), (122, 2), (151, 2), (167, 2), (88, 3), (91, 3), (126, 3), (129, 3), (172, 3), (121, 4), (154, 4), (196, 4), (178, 5)])"
non_spreading_minbudget,0.054175400000531226,201,"(26, [(64, 1), (129, 1), (130, 1), (4, 1), (133, 1), (196, 1), (70, 1), (14, 1), (17, 1), (151, 1), (23, 1), (87, 1), (154, 1), (88, 1), (89, 1), (91, 1), (167, 1), (39, 1), (41, 1), (103, 1), (172, 1), (111, 1), (178, 1), (121, 1), (122, 1), (126, 1)])"
heuristic_minbudget,1.5728135999524966,201,"(8, [(17, 1), (14, 1), (23, 1), (39, 1), (4, 1), (33, 1), (34, 1), (37, 1), (41, 2), (70, 2), (64, 2), (43, 2), (71, 2), (47, 2), (80, 2), (48, 2), (91, 3), (89, 3), (87, 3), (103, 3), (88, 3), (111, 3), (107, 3), (108, 3), (151, 4), (133, 4), (130, 4), (129, 4), (154, 4), (121, 4), (122, 4), (126, 4)])"
non_spreading_dirlaynet_minbudget,0.5771726000239141,201,"(2, [(159, 1), (160, 1), (82, 2), (172, 2), (101, 3), (185, 3), (170, 4)])"
non_spreading_minbudget,0.043428000004496425,201,"(7, [(160, 1), (101, 1), (170, 1), (172, 1), (82, 1), (185, 1), (159, 1)])"
heuristic_minbudget,1.364158899988979,201,"(2, [(33, 1), (34, 1), (41, 2), (43, 2), (82, 3), (101, 3), (160, 4), (159, 4)])"
non_spreading_dirlaynet_minbudget,0.707500800024718,201,"(40, [(1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (13, 1), (14, 1), (15, 1), (16, 1), (17, 1), (18, 1), (19, 1), (20, 1), (21, 1), (22, 1), (23, 1), (24, 1), (25, 1), (26, 1), (27, 1), (28, 1), (29, 1), (30, 1), (31, 1), (32, 1), (33, 1), (34, 1), (35, 1), (36, 1), (37, 1), (38, 1), (39, 1), (40, 1)])"
non_spreading_minbudget,0.06450129998847842,201,"(40, [(1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (13, 1), (14, 1), (15, 1), (16, 1), (17, 1), (18, 1), (19, 1), (20, 1), (21, 1), (22, 1), (23, 1), (24, 1), (25, 1), (26, 1), (27, 1), (28, 1), (29, 1), (30, 1), (31, 1), (32, 1), (33, 1), (34, 1), (35, 1), (36, 1), (37, 1), (38, 1), (39, 1), (40, 1)])"
heuristic_minbudget,1.1512291000108235,201,"(10, [(37, 1), (35, 1), (26, 1), (17, 1), (6, 1), (15, 1), (23, 1), (3, 1), (24, 1), (25, 1), (59, 2), (51, 2), (64, 2), (44, 2), (65, 2), (41, 2), (43, 2), (71, 2), (47, 2), (80, 2), (91, 3), (108, 3), (102, 3), (117, 3), (97, 3), (82, 3), (120, 3), (90, 3), (100, 3), (81, 3), (160, 4), (154, 4), (133, 4), (156, 4), (138, 4), (149, 4), (136, 4), (142, 4), (132, 4), (125, 4)])"
non_spreading_dirlaynet_minbudget,0.6248846999951638,201,"(14, [(11, 1), (19, 1), (23, 1), (25, 1), (33, 1), (36, 1), (48, 1), (67, 1), (68, 1), (83, 1), (99, 1), (123, 1), (124, 1), (168, 1), (42, 2), (44, 2), (50, 2), (54, 2), (108, 2), (117, 2), (137, 2), (189, 2), (87, 3), (97, 3), (148, 3), (179, 3), (197, 3), (140, 4), (172, 4), (198, 4), (174, 5)])"
non_spreading_minbudget,0.05893669999204576,201,"(31, [(137, 1), (11, 1), (140, 1), (19, 1), (148, 1), (23, 1), (25, 1), (33, 1), (36, 1), (168, 1), (42, 1), (44, 1), (172, 1), (174, 1), (48, 1), (50, 1), (179, 1), (54, 1), (189, 1), (67, 1), (68, 1), (197, 1), (198, 1), (83, 1), (87, 1), (97, 1), (99, 1), (108, 1), (117, 1), (123, 1), (124, 1)])"
heuristic_minbudget,1.6412279999931343,201,"(7, [(33, 1), (11, 1), (36, 1), (23, 1), (19, 1), (25, 1), (34, 1), (48, 2), (67, 2), (50, 2), (68, 2), (54, 2), (42, 2), (44, 2), (108, 3), (117, 3), (99, 3), (97, 3), (83, 3), (87, 3), (91, 3), (123, 4), (140, 4), (148, 4), (124, 4), (137, 4), (136, 4), (142, 4)])"
non_spreading_dirlaynet_minbudget,0.6013895999640226,201,"(9, [(30, 1), (35, 1), (37, 1), (57, 1), (72, 1), (77, 1), (120, 1), (145, 1), (167, 1), (44, 2), (56, 2), (89, 2), (113, 2), (126, 2), (163, 2), (110, 3), (112, 3), (132, 3), (183, 3), (148, 4), (181, 4), (197, 5)])"
non_spreading_minbudget,0.14938639994943514,201,"(22, [(132, 1), (197, 1), (72, 1), (77, 1), (145, 1), (148, 1), (89, 1), (120, 1), (30, 1), (35, 1), (163, 1), (37, 1), (167, 1), (44, 1), (110, 1), (112, 1), (113, 1), (181, 1), (183, 1), (56, 1), (57, 1), (126, 1)])"
heuristic_minbudget,1.3327886000042781,201,"(5, [(37, 1), (35, 1), (30, 1), (33, 1), (34, 1), (57, 2), (77, 2), (72, 2), (44, 2), (56, 2), (89, 3), (120, 3), (112, 3), (110, 3), (113, 3), (132, 4), (148, 4), (126, 4), (145, 4), (136, 4)])"
non_spreading_dirlaynet_minbudget,0.6035800999961793,201,"(16, [(2, 1), (3, 1), (28, 1), (29, 1), (34, 1), (39, 1), (47, 1), (61, 1), (64, 1), (73, 1), (114, 1), (123, 1), (129, 1), (148, 1), (152, 1), (168, 1), (54, 2), (63, 2), (71, 2), (75, 2), (116, 2), (120, 2), (136, 2), (150, 2), (179, 2), (188, 2), (103, 3), (111, 3), (127, 3), (128, 3), (194, 3), (196, 3), (142, 4), (146, 4), (173, 4), (198, 4), (174, 5), (178, 5)])"
non_spreading_minbudget,0.06067799997981638,201,"(38, [(128, 1), (129, 1), (2, 1), (3, 1), (136, 1), (142, 1), (146, 1), (148, 1), (150, 1), (152, 1), (28, 1), (29, 1), (34, 1), (39, 1), (168, 1), (173, 1), (174, 1), (47, 1), (178, 1), (179, 1), (54, 1), (188, 1), (61, 1), (63, 1), (64, 1), (194, 1), (196, 1), (198, 1), (71, 1), (73, 1), (75, 1), (103, 1), (111, 1), (114, 1), (116, 1), (120, 1), (123, 1), (127, 1)])"
heuristic_minbudget,1.4626379000255838,201,"(10, [(34, 1), (2, 1), (28, 1), (3, 1), (39, 1), (29, 1), (33, 1), (37, 1), (35, 1), (9, 1), (71, 2), (47, 2), (73, 2), (61, 2), (54, 2), (64, 2), (75, 2), (63, 2), (41, 2), (43, 2), (114, 3), (111, 3), (120, 3), (103, 3), (116, 3), (91, 3), (107, 3), (108, 3), (102, 3), (117, 3), (136, 4), (142, 4), (123, 4), (152, 4), (146, 4), (150, 4), (128, 4), (129, 4), (148, 4), (127, 4)])"
non_spreading_dirlaynet_minbudget,0.6416669000172988,201,"(18, [(10, 1), (15, 1), (20, 1), (25, 1), (29, 1), (30, 1), (35, 1), (37, 1), (42, 1), (58, 1), (67, 1), (70, 1), (85, 1), (88, 1), (90, 1), (92, 1), (102, 1), (171, 1), (44, 2), (59, 2), (63, 2), (75, 2), (87, 2), (89, 2), (95, 2), (120, 2), (152, 2), (179, 2), (189, 2), (81, 3), (86, 3), (104, 3), (113, 3), (123, 3), (162, 3), (175, 3), (132, 4), (188, 4), (174, 5), (184, 5)])"
non_spreading_minbudget,0.13766730000497773,201,"(40, [(132, 1), (10, 1), (15, 1), (20, 1), (152, 1), (25, 1), (29, 1), (30, 1), (162, 1), (35, 1), (37, 1), (42, 1), (171, 1), (44, 1), (174, 1), (175, 1), (179, 1), (184, 1), (58, 1), (59, 1), (188, 1), (189, 1), (63, 1), (67, 1), (70, 1), (75, 1), (81, 1), (85, 1), (86, 1), (87, 1), (88, 1), (89, 1), (90, 1), (92, 1), (95, 1), (102, 1), (104, 1), (113, 1), (120, 1), (123, 1)])"
heuristic_minbudget,2.044960799976252,201,"(13, [(37, 1), (35, 1), (10, 1), (15, 1), (30, 1), (29, 1), (20, 1), (25, 1), (33, 1), (34, 1), (9, 1), (22, 1), (2, 1), (70, 2), (67, 2), (58, 2), (59, 2), (75, 2), (63, 2), (42, 2), (44, 2), (41, 2), (43, 2), (71, 2), (47, 2), (80, 2), (102, 3), (89, 3), (92, 3), (85, 3), (87, 3), (120, 3), (104, 3), (90, 3), (95, 3), (86, 3), (88, 3), (81, 3), (113, 3), (132, 4), (123, 4), (152, 4), (136, 4), (142, 4), (125, 4), (135, 4), (151, 4), (131, 4), (140, 4), (157, 4), (158, 4), (160, 4)])"
non_spreading_dirlaynet_minbudget,0.603234100039117,201,"(8, [(4, 1), (13, 1), (39, 1), (53, 1), (72, 1), (120, 1), (158, 1), (177, 1), (71, 2), (93, 2), (102, 2), (141, 2), (187, 2), (96, 3), (97, 3), (149, 3), (161, 3), (157, 4), (197, 4), (184, 5)])"
non_spreading_minbudget,0.05340849998174235,201,"(20, [(4, 1), (197, 1), (71, 1), (72, 1), (13, 1), (141, 1), (149, 1), (120, 1), (157, 1), (158, 1), (93, 1), (96, 1), (161, 1), (97, 1), (102, 1), (39, 1), (177, 1), (53, 1), (184, 1), (187, 1)])"
