algorithm,runtime,Budget,graph_nodes,edge_probability,Nodes_Saved
heuristic_maxsave,0.1337967999279499,2,100.0,0.8,12
spreading_maxsave,0.2411865999456495,3,100.0,0.8,13
heuristic_maxsave,0.1962260999716818,3,100.0,0.8,13
spreading_maxsave,0.3237990998895839,5,100.0,0.8,15
heuristic_maxsave,0.390045200008899,5,100.0,0.8,15
spreading_maxsave,0.4729979000985622,7,100.0,0.8,17
heuristic_maxsave,0.3236998000647872,7,100.0,0.8,17
spreading_maxsave,0.6937436000443995,10,100.0,0.8,20
heuristic_maxsave,0.4074051999486983,10,100.0,0.8,20
spreading_maxsave,0.2101025000447407,1,100.0,0.8,9
heuristic_maxsave,0.1355721999425441,1,100.0,0.8,9
spreading_maxsave,0.4183914000168443,2,100.0,0.8,10
heuristic_maxsave,0.1221303000347688,2,100.0,0.8,10
spreading_maxsave,0.2540344999870285,3,100.0,0.8,11
heuristic_maxsave,0.1705978000536561,3,100.0,0.8,11
spreading_maxsave,0.3027193000307306,5,100.0,0.8,13
heuristic_maxsave,0.3489986000349745,5,100.0,0.8,13
spreading_maxsave,0.5503407999640331,7,100.0,0.8,15
heuristic_maxsave,0.4110394000308588,7,100.0,0.8,15
spreading_maxsave,0.6140425000339746,10,100.0,0.8,18
heuristic_maxsave,0.4130901999305933,10,100.0,0.8,18
spreading_maxsave,0.2571226001018658,1,100.0,0.8,3
heuristic_maxsave,0.1153006000677123,1,100.0,0.8,3
spreading_maxsave,0.2708603999344632,2,100.0,0.8,4
heuristic_maxsave,0.2912302000913769,2,100.0,0.8,4
spreading_maxsave,0.3784303999273106,3,100.0,0.8,5
heuristic_maxsave,0.3215703999157995,3,100.0,0.8,5
spreading_maxsave,0.324768399936147,5,100.0,0.8,7
heuristic_maxsave,0.3000060999765992,5,100.0,0.8,7
spreading_maxsave,0.5747536999406293,7,100.0,0.8,9
heuristic_maxsave,0.4822080000303685,7,100.0,0.8,9
spreading_maxsave,0.8200645999750122,10,100.0,0.8,12
heuristic_maxsave,1.968285399954766,10,100.0,0.8,12
spreading_maxsave,0.2204405999509617,1,100.0,0.8,8
heuristic_maxsave,0.1571007999591529,1,100.0,0.8,8
spreading_maxsave,0.303825999959372,2,100.0,0.8,9
heuristic_maxsave,2.475498800049536,2,100.0,0.8,9
spreading_maxsave,1.6107239000266418,3,100.0,0.8,10
heuristic_maxsave,0.4610475999070331,3,100.0,0.8,10
spreading_maxsave,2.442769499961287,5,100.0,0.8,12
heuristic_maxsave,0.5878576999530196,5,100.0,0.8,12
spreading_maxsave,0.6053430999163538,7,100.0,0.8,14
heuristic_maxsave,0.4094476000173017,7,100.0,0.8,14
spreading_maxsave,1.0041366999503225,10,100.0,0.8,17
heuristic_maxsave,0.9443310999777168,10,100.0,0.8,17
spreading_maxsave,0.9050189000554384,1,200.0,0.1,11
heuristic_maxsave,0.3101224999409169,1,200.0,0.1,10
spreading_maxsave,0.6003441999200732,2,200.0,0.1,17
heuristic_maxsave,0.8595239999704063,2,200.0,0.1,14
spreading_maxsave,1.7466400999110192,3,200.0,0.1,22
heuristic_maxsave,2.005491800024174,3,200.0,0.1,20
spreading_maxsave,9.820674100075848,5,200.0,0.1,26
heuristic_maxsave,3.3554683999391277,5,200.0,0.1,27
spreading_maxsave,3.664976599975489,7,200.0,0.1,27
heuristic_maxsave,0.7629318999825045,7,200.0,0.1,27
spreading_maxsave,3.9686909000156447,10,200.0,0.1,27
heuristic_maxsave,3.569875599932857,10,200.0,0.1,27
spreading_maxsave,1.9248286000220105,1,200.0,0.1,25
heuristic_maxsave,1.1235762999858707,1,200.0,0.1,21
spreading_maxsave,2.1052495000185445,2,200.0,0.1,38
heuristic_maxsave,0.8490549999987707,2,200.0,0.1,34
spreading_maxsave,3.1913213001098484,3,200.0,0.1,49
heuristic_maxsave,0.9891634000232444,3,200.0,0.1,43
spreading_maxsave,11.763381900032982,5,200.0,0.1,68
heuristic_maxsave,7.799710700055584,5,200.0,0.1,57
spreading_maxsave,5.274696600041352,7,200.0,0.1,82
heuristic_maxsave,1.5639687000075355,7,200.0,0.1,68
spreading_maxsave,4.27092029992491,10,200.0,0.1,83
heuristic_maxsave,0.9648876999272034,10,200.0,0.1,83
spreading_maxsave,1.1481743999756873,1,200.0,0.1,23
heuristic_maxsave,0.2133381000021472,1,200.0,0.1,21
spreading_maxsave,0.5427433999720961,2,200.0,0.1,35
heuristic_maxsave,0.46293269994203,2,200.0,0.1,30
spreading_maxsave,1.2298072000266984,3,200.0,0.1,44
heuristic_maxsave,0.7777145999716595,3,200.0,0.1,39
spreading_maxsave,1.4671855000779033,5,200.0,0.1,58
heuristic_maxsave,0.4877178999595344,5,200.0,0.1,51
spreading_maxsave,0.9868086000205948,7,200.0,0.1,66
heuristic_maxsave,0.6050611999817193,7,200.0,0.1,62
spreading_maxsave,1.385071499971673,10,200.0,0.1,67
heuristic_maxsave,0.3781844000332057,10,200.0,0.1,74
spreading_maxsave,0.3552662000292912,1,200.0,0.1,12
heuristic_maxsave,0.3388224999653175,1,200.0,0.1,10
spreading_maxsave,1.0521890999516472,2,200.0,0.1,19
heuristic_maxsave,0.2758417000295594,2,200.0,0.1,16
spreading_maxsave,0.7328646000241861,3,200.0,0.1,24
heuristic_maxsave,0.3825519999954849,3,200.0,0.1,21
spreading_maxsave,0.8341449999716133,5,200.0,0.1,27
heuristic_maxsave,0.4413511999882757,5,200.0,0.1,29
spreading_maxsave,1.4498313000658527,7,200.0,0.1,28
heuristic_maxsave,0.3535429000621661,7,200.0,0.1,29
spreading_maxsave,2.133791300002485,10,200.0,0.1,29
heuristic_maxsave,0.3627773999469355,10,200.0,0.1,29
spreading_maxsave,0.3052161999512464,1,200.0,0.1,13
heuristic_maxsave,0.1224978999234736,1,200.0,0.1,12
spreading_maxsave,0.4352948000887409,2,200.0,0.1,21
heuristic_maxsave,0.2256047000410035,2,200.0,0.1,18
spreading_maxsave,0.6904080000240356,3,200.0,0.1,28
heuristic_maxsave,0.2380397000815719,3,200.0,0.1,23
spreading_maxsave,0.8079662000527605,5,200.0,0.1,37
heuristic_maxsave,0.3063769999425858,5,200.0,0.1,28
spreading_maxsave,1.2218290999298915,7,200.0,0.1,38
heuristic_maxsave,0.940487499930896,7,200.0,0.1,40
spreading_maxsave,1.1526345999445766,10,200.0,0.1,40
heuristic_maxsave,0.3009895000141114,10,200.0,0.1,42
spreading_maxsave,0.3446525000035763,1,200.0,0.1,26
heuristic_maxsave,0.2532592999050393,1,200.0,0.1,20
spreading_maxsave,0.9829734999220818,2,200.0,0.1,37
heuristic_maxsave,0.1986112999729812,2,200.0,0.1,28
spreading_maxsave,3.804684799979441,3,200.0,0.1,46
heuristic_maxsave,1.0130890000145882,3,200.0,0.1,35
spreading_maxsave,1.8874650000361728,5,200.0,0.1,59
heuristic_maxsave,0.3602268000831827,5,200.0,0.1,50
spreading_maxsave,1.4471215000376103,7,200.0,0.1,68
heuristic_maxsave,0.6376972000580281,7,200.0,0.1,66
spreading_maxsave,1.6695251000346616,10,200.0,0.1,69
heuristic_maxsave,0.4911871000658721,10,200.0,0.1,72
spreading_maxsave,0.569406499969773,1,200.0,0.1,29
heuristic_maxsave,0.1607075999490916,1,200.0,0.1,24
spreading_maxsave,0.4546373999910429,2,200.0,0.1,43
heuristic_maxsave,0.3328432000707835,2,200.0,0.1,40
spreading_maxsave,0.9124732000054792,3,200.0,0.1,55
heuristic_maxsave,0.4732956999214366,3,200.0,0.1,52
spreading_maxsave,0.9941988000646234,5,200.0,0.1,74
heuristic_maxsave,0.4388320000143721,5,200.0,0.1,69
spreading_maxsave,1.4863259000703692,7,200.0,0.1,84
heuristic_maxsave,0.4617686999263242,7,200.0,0.1,78
spreading_maxsave,1.234905099961907,10,200.0,0.1,85
heuristic_maxsave,0.359923200099729,10,200.0,0.1,91
spreading_maxsave,0.3217711999313906,1,200.0,0.1,19
heuristic_maxsave,0.1375164999626577,1,200.0,0.1,12
spreading_maxsave,0.6969210000243038,2,200.0,0.1,29
heuristic_maxsave,0.2196142000611871,2,200.0,0.1,20
spreading_maxsave,0.8174673001049086,3,200.0,0.1,37
heuristic_maxsave,0.3954852999886498,3,200.0,0.1,27
spreading_maxsave,1.180936299962923,5,200.0,0.1,47
heuristic_maxsave,0.5749307000078261,5,200.0,0.1,39
spreading_maxsave,1.5643875000532717,7,200.0,0.1,50
heuristic_maxsave,0.3930176999419927,7,200.0,0.1,49
spreading_maxsave,2.0771332000149414,10,200.0,0.1,52
heuristic_maxsave,0.3674683999270201,10,200.0,0.1,58
spreading_maxsave,0.416494800010696,1,200.0,0.1,15
heuristic_maxsave,0.4828645000234246,1,200.0,0.1,15
spreading_maxsave,1.1313574999803675,2,200.0,0.1,23
heuristic_maxsave,0.3966731000691652,2,200.0,0.1,21
spreading_maxsave,0.6622630000347272,3,200.0,0.1,29
heuristic_maxsave,0.3850995000684634,3,200.0,0.1,26
spreading_maxsave,1.5926755999680609,5,200.0,0.1,40
heuristic_maxsave,0.3790024999761954,5,200.0,0.1,35
spreading_maxsave,1.4044369999319315,7,200.0,0.1,42
heuristic_maxsave,0.629574199905619,7,200.0,0.1,44
spreading_maxsave,1.836497800075449,10,200.0,0.1,44
heuristic_maxsave,0.3074745000340044,10,200.0,0.1,48
spreading_maxsave,0.4605358999688178,1,200.0,0.1,8
heuristic_maxsave,0.2376819000346586,1,200.0,0.1,7
spreading_maxsave,0.5418529000598937,2,200.0,0.1,13
heuristic_maxsave,0.7339226000476629,2,200.0,0.1,11
spreading_maxsave,0.893615199951455,3,200.0,0.1,18
heuristic_maxsave,0.3175913000013679,3,200.0,0.1,15
spreading_maxsave,0.7770187999121845,5,200.0,0.1,20
heuristic_maxsave,0.3369406999554485,5,200.0,0.1,22
spreading_maxsave,0.8491928000003099,7,200.0,0.1,21
heuristic_maxsave,0.4260207999031991,7,200.0,0.1,23
spreading_maxsave,1.2253786000655964,10,200.0,0.1,23
heuristic_maxsave,0.3098645000718534,10,200.0,0.1,23
spreading_maxsave,0.5300444000167772,1,200.0,0.25,26
heuristic_maxsave,0.2410658000735566,1,200.0,0.25,26
spreading_maxsave,0.9622264999197796,2,200.0,0.25,45
heuristic_maxsave,0.2893905999371782,2,200.0,0.25,39
spreading_maxsave,0.910513099981472,3,200.0,0.25,56
heuristic_maxsave,0.2461773999966681,3,200.0,0.25,47
spreading_maxsave,0.9117494000820444,5,200.0,0.25,63
heuristic_maxsave,0.326658200006932,5,200.0,0.25,62
spreading_maxsave,0.9859617999754846,7,200.0,0.25,65
heuristic_maxsave,0.363321500015445,7,200.0,0.25,68
spreading_maxsave,1.9136192000005396,10,200.0,0.25,68
heuristic_maxsave,0.5757763999281451,10,200.0,0.25,71
spreading_maxsave,0.7273275000043213,1,200.0,0.25,21
heuristic_maxsave,0.3816413999302313,1,200.0,0.25,16
spreading_maxsave,0.955111699993722,2,200.0,0.25,35
heuristic_maxsave,0.2145017000148072,2,200.0,0.25,30
spreading_maxsave,0.833894299925305,3,200.0,0.25,44
heuristic_maxsave,0.3779957999940961,3,200.0,0.25,41
spreading_maxsave,1.118409699993208,5,200.0,0.25,51
heuristic_maxsave,0.2917593000456691,5,200.0,0.25,54
spreading_maxsave,2.394620200037025,7,200.0,0.25,53
heuristic_maxsave,0.5106421000091359,7,200.0,0.25,56
spreading_maxsave,2.422608900000341,10,200.0,0.25,56
heuristic_maxsave,0.3923305999487638,10,200.0,0.25,59
spreading_maxsave,0.3649791999487206,1,200.0,0.25,22
heuristic_maxsave,0.1453003999777138,1,200.0,0.25,21
spreading_maxsave,0.8979131999658421,2,200.0,0.25,37
heuristic_maxsave,0.2333835000172257,2,200.0,0.25,32
spreading_maxsave,0.6270566000603139,3,200.0,0.25,45
heuristic_maxsave,0.2786568000447005,3,200.0,0.25,41
spreading_maxsave,0.832499000011012,5,200.0,0.25,47
heuristic_maxsave,0.3581748999422416,5,200.0,0.25,50
spreading_maxsave,1.6716419000877067,7,200.0,0.25,49
heuristic_maxsave,0.5683434999082237,7,200.0,0.25,52
spreading_maxsave,1.6805537999607625,10,200.0,0.25,52
heuristic_maxsave,0.9099688999122008,10,200.0,0.25,55
spreading_maxsave,0.5006791000487283,1,200.0,0.25,15
heuristic_maxsave,0.2250261000590399,1,200.0,0.25,12
spreading_maxsave,1.041636300040409,2,200.0,0.25,24
heuristic_maxsave,0.310752599965781,2,200.0,0.25,20
spreading_maxsave,0.7952057999791577,3,200.0,0.25,28
heuristic_maxsave,0.5424306000350043,3,200.0,0.25,26
spreading_maxsave,1.4116261000744998,5,200.0,0.25,30
heuristic_maxsave,0.4762061999645084,5,200.0,0.25,33
spreading_maxsave,1.0183761999942362,7,200.0,0.25,32
heuristic_maxsave,0.5332688000053167,7,200.0,0.25,35
spreading_maxsave,1.71401130000595,10,200.0,0.25,35
heuristic_maxsave,0.4878988999407738,10,200.0,0.25,38
spreading_maxsave,0.7053084999788553,1,200.0,0.25,23
heuristic_maxsave,0.3668377000140026,1,200.0,0.25,20
spreading_maxsave,0.956345699960366,2,200.0,0.25,40
heuristic_maxsave,0.223793699988164,2,200.0,0.25,35
spreading_maxsave,0.6945341000100598,3,200.0,0.25,51
heuristic_maxsave,0.7598798999097198,3,200.0,0.25,45
spreading_maxsave,1.2625653999857605,5,200.0,0.25,56
heuristic_maxsave,0.3069793999893591,5,200.0,0.25,58
spreading_maxsave,1.8213764999527484,7,200.0,0.25,58
heuristic_maxsave,0.3709677000297233,7,200.0,0.25,62
spreading_maxsave,1.6834285000804812,10,200.0,0.25,61
heuristic_maxsave,0.4010789999738335,10,200.0,0.25,65
spreading_maxsave,0.9563813999993728,1,200.0,0.25,20
heuristic_maxsave,0.440714200027287,1,200.0,0.25,17
spreading_maxsave,0.657765100011602,2,200.0,0.25,33
heuristic_maxsave,0.2373435000190511,2,200.0,0.25,27
spreading_maxsave,0.5185419000918046,3,200.0,0.25,41
heuristic_maxsave,0.5433829999528825,3,200.0,0.25,37
spreading_maxsave,0.886759000015445,5,200.0,0.25,43
heuristic_maxsave,0.6104139999952167,5,200.0,0.25,46
spreading_maxsave,1.4782769000157714,7,200.0,0.25,45
heuristic_maxsave,0.3473303999053314,7,200.0,0.25,48
spreading_maxsave,1.170093199936673,10,200.0,0.25,48
heuristic_maxsave,0.4167336999671533,10,200.0,0.25,51
spreading_maxsave,0.4206644000951201,1,200.0,0.25,27
heuristic_maxsave,0.1558900999370962,1,200.0,0.25,21
spreading_maxsave,1.1534911000635475,2,200.0,0.25,43
heuristic_maxsave,0.3379575000144541,2,200.0,0.25,38
spreading_maxsave,1.006785099976696,3,200.0,0.25,55
heuristic_maxsave,0.2804959999630227,3,200.0,0.25,48
spreading_maxsave,1.960462299990468,5,200.0,0.25,61
heuristic_maxsave,0.5995289999991655,5,200.0,0.25,63
spreading_maxsave,1.806084599927999,7,200.0,0.25,63
heuristic_maxsave,0.56579319993034,7,200.0,0.25,68
spreading_maxsave,2.085921199992299,10,200.0,0.25,66
heuristic_maxsave,0.6709460000274703,10,200.0,0.25,71
spreading_maxsave,0.661012600059621,1,200.0,0.25,28
heuristic_maxsave,0.2306475000223145,1,200.0,0.25,22
spreading_maxsave,0.6948762000538409,2,200.0,0.25,49
heuristic_maxsave,0.2385078000370413,2,200.0,0.25,44
spreading_maxsave,0.7522822999162599,3,200.0,0.25,63
heuristic_maxsave,0.3443092999514192,3,200.0,0.25,58
spreading_maxsave,0.8233877000166103,5,200.0,0.25,71
heuristic_maxsave,0.2645866000093519,5,200.0,0.25,75
spreading_maxsave,1.0396444000070917,7,200.0,0.25,73
heuristic_maxsave,0.2651287999469787,7,200.0,0.25,77
spreading_maxsave,1.1314202999928966,10,200.0,0.25,76
heuristic_maxsave,0.3635900999652222,10,200.0,0.25,80
spreading_maxsave,0.3457999000092968,1,200.0,0.25,23
heuristic_maxsave,0.1665663999738171,1,200.0,0.25,19
spreading_maxsave,0.5319151999428868,2,200.0,0.25,39
heuristic_maxsave,0.1951391000766307,2,200.0,0.25,32
spreading_maxsave,0.5848742000525817,3,200.0,0.25,48
heuristic_maxsave,0.2616442999569699,3,200.0,0.25,42
spreading_maxsave,0.8502589999698102,5,200.0,0.25,52
heuristic_maxsave,0.2594885999569669,5,200.0,0.25,56
spreading_maxsave,2.259702399955131,7,200.0,0.25,54
heuristic_maxsave,0.621992600033991,7,200.0,0.25,58
spreading_maxsave,1.615271000075154,10,200.0,0.25,57
heuristic_maxsave,0.7826116000069305,10,200.0,0.25,61
spreading_maxsave,0.4445646000094712,1,200.0,0.25,23
heuristic_maxsave,0.5058091999962926,1,200.0,0.25,20
spreading_maxsave,1.118314600083977,2,200.0,0.25,38
heuristic_maxsave,0.2840251999441534,2,200.0,0.25,36
spreading_maxsave,0.8644957999931648,3,200.0,0.25,48
heuristic_maxsave,0.2995514000067487,3,200.0,0.25,46
spreading_maxsave,1.2215918999863788,5,200.0,0.25,56
heuristic_maxsave,0.3440976999700069,5,200.0,0.25,60
spreading_maxsave,0.884051000000909,7,200.0,0.25,58
heuristic_maxsave,0.295938300085254,7,200.0,0.25,62
spreading_maxsave,1.1812008999986574,10,200.0,0.25,61
heuristic_maxsave,0.3089075000025332,10,200.0,0.25,65
spreading_maxsave,0.4545416999608278,1,200.0,0.5,26
heuristic_maxsave,0.5450529999798164,1,200.0,0.5,22
spreading_maxsave,0.6976333999773487,2,200.0,0.5,36
heuristic_maxsave,0.3937841000733897,2,200.0,0.5,37
spreading_maxsave,4.546928600058891,3,200.0,0.5,37
heuristic_maxsave,1.6233704999322072,3,200.0,0.5,38
spreading_maxsave,1.4462555000791326,5,200.0,0.5,39
heuristic_maxsave,0.4592263998929411,5,200.0,0.5,40
spreading_maxsave,1.816769600030966,7,200.0,0.5,41
heuristic_maxsave,1.1883199999574572,7,200.0,0.5,42
spreading_maxsave,1.4635433999355882,10,200.0,0.5,44
heuristic_maxsave,1.5116080000298098,10,200.0,0.5,45
spreading_maxsave,0.6281315999804065,1,200.0,0.5,25
heuristic_maxsave,0.2200200000079348,1,200.0,0.5,25
spreading_maxsave,0.6316700000315905,2,200.0,0.5,33
heuristic_maxsave,0.2850908999098465,2,200.0,0.5,33
spreading_maxsave,1.3278581999475136,3,200.0,0.5,34
heuristic_maxsave,0.4186265999451279,3,200.0,0.5,34
spreading_maxsave,1.311657499987632,5,200.0,0.5,36
heuristic_maxsave,0.3762004999443888,5,200.0,0.5,36
spreading_maxsave,1.307460100040771,7,200.0,0.5,38
heuristic_maxsave,0.8866582999471575,7,200.0,0.5,38
spreading_maxsave,1.7511512000346556,10,200.0,0.5,41
heuristic_maxsave,1.361748700030148,10,200.0,0.5,41
spreading_maxsave,0.3922071000561118,1,200.0,0.5,32
heuristic_maxsave,0.1788188000209629,1,200.0,0.5,29
spreading_maxsave,0.6720338000450283,2,200.0,0.5,43
heuristic_maxsave,0.4678423000732437,2,200.0,0.5,42
spreading_maxsave,0.8247002999996766,3,200.0,0.5,44
heuristic_maxsave,0.5701919000130147,3,200.0,0.5,45
spreading_maxsave,0.8495311998995021,5,200.0,0.5,46
heuristic_maxsave,0.4828235999448225,5,200.0,0.5,47
spreading_maxsave,0.8511180999921635,7,200.0,0.5,48
heuristic_maxsave,0.5109190000221133,7,200.0,0.5,49
spreading_maxsave,1.1945544999325648,10,200.0,0.5,51
heuristic_maxsave,0.7787099999841303,10,200.0,0.5,52
spreading_maxsave,0.4005427999654785,1,200.0,0.5,28
heuristic_maxsave,0.1735774000408128,1,200.0,0.5,26
spreading_maxsave,0.5886140000075102,2,200.0,0.5,37
heuristic_maxsave,0.2312696001026779,2,200.0,0.5,37
spreading_maxsave,0.5750773000763729,3,200.0,0.5,38
heuristic_maxsave,0.5664816999342293,3,200.0,0.5,39
spreading_maxsave,0.8022208000766113,5,200.0,0.5,40
heuristic_maxsave,0.3909041000297293,5,200.0,0.5,41
spreading_maxsave,1.211498599965125,7,200.0,0.5,42
heuristic_maxsave,1.014163300045766,7,200.0,0.5,43
spreading_maxsave,1.0999466999201104,10,200.0,0.5,45
heuristic_maxsave,0.7363544999388978,10,200.0,0.5,46
spreading_maxsave,0.3702315000118688,1,200.0,0.5,5
heuristic_maxsave,0.1794280000030994,1,200.0,0.5,5
spreading_maxsave,0.3807500000111758,2,200.0,0.5,6
heuristic_maxsave,0.3943364999722689,2,200.0,0.5,7
spreading_maxsave,0.526457600062713,3,200.0,0.5,7
heuristic_maxsave,0.3817146000219509,3,200.0,0.5,8
spreading_maxsave,0.587264999980107,5,200.0,0.5,9
heuristic_maxsave,0.445659999968484,5,200.0,0.5,10
spreading_maxsave,0.7721188999712467,7,200.0,0.5,10
heuristic_maxsave,0.6284129000268877,7,200.0,0.5,10
spreading_maxsave,2.4745601000031456,10,200.0,0.5,10
heuristic_maxsave,0.9901900999248028,10,200.0,0.5,10
spreading_maxsave,0.6010517999529839,1,200.0,0.5,3
heuristic_maxsave,0.2895556000294164,1,200.0,0.5,3
spreading_maxsave,0.908572099986486,2,200.0,0.5,4
heuristic_maxsave,0.3423503999365493,2,200.0,0.5,5
spreading_maxsave,0.5020371000282466,3,200.0,0.5,5
heuristic_maxsave,0.4483162000542506,3,200.0,0.5,5
spreading_maxsave,1.366485400008969,5,200.0,0.5,5
heuristic_maxsave,0.5472070999676362,5,200.0,0.5,5
spreading_maxsave,1.815519499941729,7,200.0,0.5,5
heuristic_maxsave,0.7075098999775946,7,200.0,0.5,5
spreading_maxsave,1.2568353000096977,10,200.0,0.5,5
heuristic_maxsave,2.054277000017464,10,200.0,0.5,5
spreading_maxsave,0.5699043000349775,1,200.0,0.5,11
heuristic_maxsave,0.4235358999576419,1,200.0,0.5,8
spreading_maxsave,0.6865193999838084,2,200.0,0.5,12
heuristic_maxsave,0.4477442000061273,2,200.0,0.5,13
spreading_maxsave,0.8354951000073925,3,200.0,0.5,13
heuristic_maxsave,0.5612025000154972,3,200.0,0.5,14
spreading_maxsave,1.031694799894467,5,200.0,0.5,15
heuristic_maxsave,0.4955246000317856,5,200.0,0.5,16
spreading_maxsave,1.2121308000059798,7,200.0,0.5,17
heuristic_maxsave,1.216790199978277,7,200.0,0.5,18
spreading_maxsave,2.335866500041448,10,200.0,0.5,20
heuristic_maxsave,1.8155833999626336,10,200.0,0.5,21
spreading_maxsave,0.595803799922578,1,200.0,0.5,3
heuristic_maxsave,0.3017404000274837,1,200.0,0.5,3
spreading_maxsave,1.4004964999621734,2,200.0,0.5,4
heuristic_maxsave,0.5022372999228537,2,200.0,0.5,4
spreading_maxsave,0.5758086000569165,3,200.0,0.5,5
heuristic_maxsave,0.4055041999090463,3,200.0,0.5,5
spreading_maxsave,1.735567900002934,5,200.0,0.5,5
heuristic_maxsave,0.6684918000828475,5,200.0,0.5,5
spreading_maxsave,1.1354080999735745,7,200.0,0.5,5
heuristic_maxsave,0.5445793999824673,7,200.0,0.5,5
spreading_maxsave,1.518080800073221,10,200.0,0.5,5
heuristic_maxsave,0.8542255000211298,10,200.0,0.5,5
spreading_maxsave,1.0516100000822917,1,200.0,0.5,28
heuristic_maxsave,0.4929689000127837,1,200.0,0.5,21
spreading_maxsave,0.4897491000592708,2,200.0,0.5,35
heuristic_maxsave,0.2794868999626487,2,200.0,0.5,33
spreading_maxsave,0.8298759000608698,3,200.0,0.5,36
heuristic_maxsave,0.3338415999896824,3,200.0,0.5,37
spreading_maxsave,0.920687299920246,5,200.0,0.5,38
heuristic_maxsave,0.4702817000215873,5,200.0,0.5,39
spreading_maxsave,1.7397240999853238,7,200.0,0.5,40
heuristic_maxsave,0.6427142999600619,7,200.0,0.5,41
spreading_maxsave,1.7541999000823123,10,200.0,0.5,43
heuristic_maxsave,2.24772290000692,10,200.0,0.5,44
spreading_maxsave,0.694613300031051,1,200.0,0.5,15
heuristic_maxsave,0.4482170999981463,1,200.0,0.5,13
spreading_maxsave,1.0640133999986574,2,200.0,0.5,18
heuristic_maxsave,0.2311843000352382,2,200.0,0.5,20
spreading_maxsave,0.5188674000091851,3,200.0,0.5,19
heuristic_maxsave,0.6901742999907583,3,200.0,0.5,21
spreading_maxsave,2.2412683999864385,5,200.0,0.5,21
heuristic_maxsave,0.4713324001058936,5,200.0,0.5,23
spreading_maxsave,0.9223265999462456,7,200.0,0.5,23
heuristic_maxsave,0.7328151999972761,7,200.0,0.5,25
spreading_maxsave,1.2064377999631688,10,200.0,0.5,26
heuristic_maxsave,0.6976036999840289,10,200.0,0.5,28
spreading_maxsave,0.9262929999968036,1,200.0,0.8,3
heuristic_maxsave,0.3233592000324279,1,200.0,0.8,3
spreading_maxsave,0.615128800040111,2,200.0,0.8,4
heuristic_maxsave,0.4457417000085115,2,200.0,0.8,4
spreading_maxsave,0.4206855000229552,3,200.0,0.8,5
heuristic_maxsave,0.4993903998984024,3,200.0,0.8,5
spreading_maxsave,0.8758216999704018,5,200.0,0.8,7
heuristic_maxsave,0.9542360999621452,5,200.0,0.8,7
spreading_maxsave,1.8225759000051769,7,200.0,0.8,9
heuristic_maxsave,1.297270999988541,7,200.0,0.8,9
spreading_maxsave,1.8165004999609664,10,200.0,0.8,12
heuristic_maxsave,1.337102000019513,10,200.0,0.8,12
spreading_maxsave,0.3674647000152617,1,200.0,0.8,13
heuristic_maxsave,0.3371638999087736,1,200.0,0.8,13
spreading_maxsave,0.4162339000031352,2,200.0,0.8,14
heuristic_maxsave,0.4733089000219479,2,200.0,0.8,14
spreading_maxsave,0.8282982000382617,3,200.0,0.8,15
heuristic_maxsave,0.7219620000105351,3,200.0,0.8,15
spreading_maxsave,0.9661179000977428,5,200.0,0.8,17
heuristic_maxsave,1.311301700072363,5,200.0,0.8,17
spreading_maxsave,1.3428827000316232,7,200.0,0.8,19
heuristic_maxsave,1.1409939000150189,7,200.0,0.8,19
spreading_maxsave,1.1009915999602526,10,200.0,0.8,22
heuristic_maxsave,2.211755600059405,10,200.0,0.8,22
spreading_maxsave,0.6593486999627203,1,200.0,0.8,7
heuristic_maxsave,0.310036800103262,1,200.0,0.8,7
spreading_maxsave,0.7011578000383452,2,200.0,0.8,8
heuristic_maxsave,1.0852564999368042,2,200.0,0.8,8
spreading_maxsave,0.6575959000037983,3,200.0,0.8,9
heuristic_maxsave,0.6633538999594748,3,200.0,0.8,9
spreading_maxsave,1.8942508000181988,5,200.0,0.8,11
heuristic_maxsave,1.4490551999770105,5,200.0,0.8,11
spreading_maxsave,0.8822388000553474,7,200.0,0.8,13
heuristic_maxsave,1.0583823000779375,7,200.0,0.8,13
spreading_maxsave,1.2103122000116855,10,200.0,0.8,16
heuristic_maxsave,1.553797799977474,10,200.0,0.8,16
spreading_maxsave,0.4569874999579042,1,200.0,0.8,5
heuristic_maxsave,0.1818918000208214,1,200.0,0.8,5
spreading_maxsave,0.459688700037077,2,200.0,0.8,6
heuristic_maxsave,0.4351023000199348,2,200.0,0.8,6
spreading_maxsave,0.5339694999856874,3,200.0,0.8,7
heuristic_maxsave,0.4913119000848382,3,200.0,0.8,7
spreading_maxsave,0.7354361000470817,5,200.0,0.8,9
heuristic_maxsave,0.7695276000304148,5,200.0,0.8,9
spreading_maxsave,1.2565925000235438,7,200.0,0.8,11
heuristic_maxsave,1.3678814999293536,7,200.0,0.8,11
spreading_maxsave,2.9527259999886155,10,200.0,0.8,14
heuristic_maxsave,1.773235100088641,10,200.0,0.8,14
spreading_maxsave,0.8342922999290749,1,200.0,0.8,7
heuristic_maxsave,0.3662245000014081,1,200.0,0.8,7
spreading_maxsave,0.9532562999520452,2,200.0,0.8,8
heuristic_maxsave,0.6174452999839559,2,200.0,0.8,8
spreading_maxsave,0.8053837999468669,3,200.0,0.8,9
heuristic_maxsave,1.060918200062588,3,200.0,0.8,9
spreading_maxsave,0.9564146000193432,5,200.0,0.8,11
